InputName,InputM,InputN,InputRk,TargetRk,Opt_delta,Our_delta,Delta_diff,Svd_time,Our_time,Time_gain,Our_Iter
rnd_17_2_1,160,320,120,2,0.975837920609625,0.975912904709634,7.49841000088347e-05,0.0044629,0.5230948,-0.5186319,101
rnd_17_2_10,160,320,120,119,0.000422509878922058,0.000422510192407496,3.134854382374e-10,0.0044629,0.7003917,-0.6959288,16
rnd_17_2_2,160,320,120,15,0.817196466618375,0.817268346489174,7.18798707984858e-05,0.0044629,1.058616,-1.0541531,118
rnd_17_2_3,160,320,120,28,0.670250599655298,0.670282321497485,3.17218421869159e-05,0.0044629,0.9763505,-0.9718876,78
rnd_17_2_4,160,320,120,41,0.534888228832419,0.534892556555108,4.32772268865733e-06,0.0044629,1.4078526,-1.4033897,75
rnd_17_2_5,160,320,120,54,0.41650486002198,0.416516672798413,1.18127764337506e-05,0.0044629,1.9760624,-1.9715995,89
rnd_17_2_6,160,320,120,67,0.300269648694105,0.300271333751322,1.68505721714896e-06,0.0044629,1.7700772,-1.7656143,64
rnd_17_2_7,160,320,120,80,0.205658039562513,0.205660221324,2.18176148716887e-06,0.0044629,3.0510275,-3.0465646,94
rnd_17_2_8,160,320,120,93,0.122444379465386,0.122463447510684,1.90680452981096e-05,0.0044629,12.1943146,-12.1898517,332
rnd_17_2_9,160,320,120,106,0.0427550910023898,0.0427552191206398,1.28118250043718e-07,0.0044629,1.5409873,-1.5365244,36
rnd_17_3_1,160,320,120,2,0.973780207661597,0.973814554161505,3.43464999079668e-05,0.0044728,0.6863071,-0.6818343,165
rnd_17_3_10,160,320,120,119,0.0007200388461852,0.000720040644086475,1.79790127458144e-09,0.0044728,1.9953959,-1.9909231,43
rnd_17_3_2,160,320,120,15,0.805036206025501,0.805071849894196,3.56438686950344e-05,0.0044728,1.4768641,-1.4723913,172
rnd_17_3_3,160,320,120,28,0.652357243177584,0.652578775246049,0.000221532068465424,0.0044728,1.2272073,-1.2227345,90
rnd_17_3_4,160,320,120,41,0.51725045248731,0.51726677731857,1.63248312597952e-05,0.0044728,2.6421768,-2.637704,144
rnd_17_3_5,160,320,120,54,0.380115657219311,0.380122373385173,6.71616586200852e-06,0.0044728,1.3241035,-1.3196307,60
rnd_17_3_6,160,320,120,67,0.268481172770864,0.268534750034123,5.3577263258886e-05,0.0044728,7.4216071,-7.4171343,275
rnd_17_3_7,160,320,120,80,0.158035861755286,0.158748766675421,0.000712904920135538,0.0044728,1.3499419,-1.3454691,44
rnd_17_3_8,160,320,120,93,0.0760918595597553,0.0760921807986404,3.2123888513147e-07,0.0044728,3.1368705,-3.1323977,86
rnd_17_3_9,160,320,120,106,0.0284885294591623,0.0284892060684713,6.76609308990217e-07,0.0044728,8.8675168,-8.863044,207
rnd_18_1_1,320,640,240,2,0.987798078550508,0.987841890751408,4.38122009007724e-05,0.0200043,1.3203931,-1.3003888,73
rnd_18_1_10,320,640,240,239,0.000109981413733778,0.00010998142325334,9.51956123250355e-12,0.0200043,7.7277878,-7.7077835,12
rnd_18_1_2,320,640,240,28,0.826625224384264,0.826651063574437,2.58391901735155e-05,0.0200043,9.9949854,-9.9749811,108
rnd_18_1_3,320,640,240,55,0.670449565595466,0.670472444064882,2.28784694156214e-05,0.0200043,16.7318149,-16.7118106,99
rnd_18_1_4,320,640,240,81,0.536001260055501,0.536021637794857,2.03777393559257e-05,0.0200043,33.1970566,-33.1770523,136
rnd_18_1_5,320,640,240,107,0.416293562717103,0.416301511750558,7.9490334549126e-06,0.0200043,38.2090077,-38.1890034,120
rnd_18_1_6,320,640,240,134,0.299032322988482,0.299053290964708,2.09679762264159e-05,0.0200043,47.3043231,-47.2843188,115
rnd_18_1_7,320,640,240,160,0.194084026544748,0.194097531232111,1.35046873627198e-05,0.0200043,76.247149,-76.2271447,160
rnd_18_1_8,320,640,240,186,0.107397447217484,0.107398780091945,1.33287446184294e-06,0.0200043,51.5927768,-51.5727725,93
rnd_18_1_9,320,640,240,213,0.0441126154647142,0.0441134438849528,8.28420238567495e-07,0.0200043,76.7302742,-76.7102699,128
rnd_18_2_1,320,640,240,2,0.988085834620455,0.988107928884595,2.20942641401267e-05,0.0305061,1.8362157,-1.8057096,99
rnd_18_2_10,320,640,240,239,0.000155626845407203,0.000155626847749769,2.34256602830996e-12,0.0305061,5.214029,-5.1835229,7
rnd_18_2_2,320,640,240,28,0.841908288874522,0.841955412408112,4.71235335903764e-05,0.0305061,14.4030249,-14.3725188,156
rnd_18_2_3,320,640,240,55,0.693185458768902,0.69321294933162,2.74905627177802e-05,0.0305061,20.7927747,-20.7622686,124
rnd_18_2_4,320,640,240,81,0.559182444724302,0.559215899385483,3.34546611809872e-05,0.0305061,33.6625607,-33.6320546,140
rnd_18_2_5,320,640,240,107,0.434724416971188,0.434748101671978,2.3684700790505e-05,0.0305061,54.3528028,-54.3222967,166
rnd_18_2_6,320,640,240,134,0.308291670962957,0.308297791962585,6.12099962782331e-06,0.0305061,47.2172592,-47.1867531,121
rnd_18_2_7,320,640,240,160,0.202043170777134,0.202049025540086,5.85476295197895e-06,0.0305061,69.1810022,-69.1504961,145
rnd_18_2_8,320,640,240,186,0.10862062107159,0.108621640322254,1.01925066428588e-06,0.0305061,35.7207983,-35.6902922,67
rnd_18_2_9,320,640,240,213,0.034758158096227,0.0347637534269104,5.59533068341528e-06,0.0305061,77.2733946,-77.2428885,132
rnd_18_3_1,320,640,240,2,0.987797622501171,0.987840440387479,4.28178863084439e-05,0.0205923,1.8682257,-1.8476334,103
rnd_18_3_10,320,640,240,239,0.00109570070483345,0.00109570108454797,3.79714524146452e-10,0.0205923,9.0048079,-8.9842156,14
rnd_18_3_2,320,640,240,28,0.83255480160418,0.832698031654411,0.000143230050231313,0.0205923,11.8297184,-11.8091261,127
rnd_18_3_3,320,640,240,55,0.678149585898202,0.678189546204476,3.99603062732901e-05,0.0205923,26.3834041,-26.3628118,158
rnd_18_3_4,320,640,240,81,0.541453841354547,0.541511573600197,5.77322456493112e-05,0.0205923,30.0312529,-30.0106606,125
rnd_18_3_5,320,640,240,107,0.419560138947264,0.419612397756066,5.22588088022191e-05,0.0205923,52.9664185,-52.9458262,169
rnd_18_3_6,320,640,240,134,0.30646247631779,0.306488089844177,2.56135263867474e-05,0.0205923,74.3279155,-74.3073232,190
rnd_18_3_7,320,640,240,160,0.206875619126472,0.206879946567669,4.3274411973826e-06,0.0205923,75.2276591,-75.2070668,168
rnd_18_3_8,320,640,240,186,0.121883882023847,0.121885789591091,1.90756724460783e-06,0.0205923,82.6021913,-82.581599,161
rnd_18_3_9,320,640,240,213,0.053140813278877,0.0531440076105382,3.19433166121735e-06,0.0205923,152.9145519,-152.8939596,260
rnd_19_1_1,10,10,7,2,0.676764949315095,0.676766658821693,1.70950659728053e-06,0.0005916,0.0064621,-0.0058705,52
rnd_19_1_2,10,10,7,3,0.506002175909407,0.506008538763156,6.36285374822076e-06,0.0005916,0.0143797,-0.0137881,103
rnd_19_1_3,10,10,7,4,0.261919367165484,0.261919420961782,5.37962978053308e-08,0.0005916,0.0035369,-0.0029453,19
rnd_19_1_4,10,10,7,5,0.0650403585993333,0.0650403588545956,2.55262269654999e-10,0.0005916,0.0020716,-0.00148,10
rnd_19_1_5,10,10,7,6,0.0227403867327806,0.0227403877111259,9.78345300606254e-10,0.0005916,0.0024557,-0.0018641,11
rnd_19_2_1,10,10,7,2,0.724996260250674,0.725002045152164,5.78490148928079e-06,0.000102,0.0161811,-0.0160791,140
rnd_19_2_2,10,10,7,3,0.573619631977077,0.573623191503136,3.55952605968213e-06,0.000102,0.0090226,-0.0089206,64
rnd_19_2_3,10,10,7,4,0.397700483540445,0.397700822227926,3.3868748178234e-07,0.000102,0.0038854,-0.0037834,21
rnd_19_2_4,10,10,7,5,0.256177858929252,0.256178321198888,4.62269635681523e-07,0.000102,0.004277,-0.004175,23
rnd_19_2_5,10,10,7,6,0.0164209057888076,0.0164209057894652,6.57630200295856e-13,0.000102,0.0014571,-0.0013551,6
rnd_19_3_1,10,10,7,2,0.60237798507313,0.602378931635346,9.46562216275204e-07,2.89e-05,0.0040336,-0.0040047,34
rnd_19_3_2,10,10,7,3,0.428131434520831,0.428131649764881,2.15244049639463e-07,2.89e-05,0.0027667,-0.0027378,16
rnd_19_3_3,10,10,7,4,0.254373929439937,0.254373951391744,2.19518062616331e-08,2.89e-05,0.0020676,-0.0020387,11
rnd_19_3_4,10,10,7,5,0.198056834642276,0.198059065827478,2.2311852021506e-06,2.89e-05,0.0088956,-0.0088667,51
rnd_19_3_5,10,10,7,6,0.125557445915179,0.125557656218399,2.10303219699837e-07,2.89e-05,0.0052395,-0.0052106,26
rnd_1_1_1,10,20,10,2,0.605560144823432,0.605560702089785,5.57266353395924e-07,0.0001655,0.0039985,-0.003833,24
rnd_1_1_2,10,20,10,3,0.432659789450587,0.432660541910679,7.52460091624219e-07,0.0001655,0.0044874,-0.0043219,25
rnd_1_1_3,10,20,10,5,0.201441563277885,0.201441953912364,3.90634479707774e-07,0.0001655,0.0046745,-0.004509,21
rnd_1_1_4,10,20,10,6,0.149014764651424,0.149014952637204,1.87985779859234e-07,0.0001655,0.0040322,-0.0038667,17
rnd_1_1_5,10,20,10,8,0.0798089173497758,0.0798093242013529,4.06851577067213e-07,0.0001655,0.0147771,-0.0146116,56
rnd_1_1_6,10,20,10,9,0.0532010801498496,0.0532012740982508,1.93948401214228e-07,0.0001655,0.0153411,-0.0151756,53
rnd_1_2_1,10,20,10,2,0.719256135711569,0.719257416093398,1.28038182911627e-06,0.0001234,0.0046247,-0.0045013,29
rnd_1_2_2,10,20,10,3,0.604285396564841,0.604286311809301,9.15244460442111e-07,0.0001234,0.0079548,-0.0078314,45
rnd_1_2_3,10,20,10,5,0.419173216186508,0.419178497645725,5.2814592165773e-06,0.0001234,0.0278435,-0.0277201,135
rnd_1_2_4,10,20,10,6,0.305223754449649,0.305231707198536,7.95274888693021e-06,0.0001234,0.0559587,-0.0558353,256
rnd_1_2_5,10,20,10,8,0.0486720701323311,0.0486720754027495,5.27041833786601e-09,0.0001234,0.0026945,-0.0025711,8
rnd_1_2_6,10,20,10,9,0.0267857763958466,0.0267857933325094,1.69366627909839e-08,0.0001234,0.0042311,-0.0041077,14
rnd_1_3_1,10,20,10,2,0.667268070217669,0.667268410791357,3.405736885842e-07,0.0001193,0.0028986,-0.0027793,17
rnd_1_3_2,10,20,10,3,0.542272178796519,0.542273255403122,1.07660660331188e-06,0.0001193,0.005678,-0.0055587,31
rnd_1_3_3,10,20,10,5,0.299828704349436,0.299829427511719,7.23162283444712e-07,0.0001193,0.0086659,-0.0085466,39
rnd_1_3_4,10,20,10,6,0.120938835774719,0.120938839346675,3.57195545364064e-09,0.0001193,0.0024861,-0.0023668,8
rnd_1_3_5,10,20,10,8,0.0732113685979405,0.0732116356066743,2.67008733817464e-07,0.0001193,0.0162366,-0.0161173,60
rnd_1_3_6,10,20,10,9,0.0405677344660421,0.0405677487404054,1.42743633094189e-08,0.0001193,0.0072499,-0.0071306,25
rnd_20_1_1,20,20,15,2,0.858231699529152,0.858259779878209,2.80803490571024e-05,7.62e-05,0.0352187,-0.0351425,194
rnd_20_1_10,20,20,15,14,0.0275165671464702,0.0275165677846817,6.38211573866787e-10,7.62e-05,0.0037796,-0.0037034,8
rnd_20_1_2,20,20,15,3,0.797299642204666,0.797308172192976,8.52998830924712e-06,7.62e-05,0.0193158,-0.0192396,93
rnd_20_1_3,20,20,15,5,0.669959872346917,0.669975978013134,1.61056662176806e-05,7.62e-05,0.0308013,-0.0307251,128
rnd_20_1_4,20,20,15,6,0.598570830138274,0.59859458628455,2.37561462759217e-05,7.62e-05,0.0493618,-0.0492856,193
rnd_20_1_5,20,20,15,7,0.519553328008332,0.519558108215891,4.78020755823039e-06,7.62e-05,0.0162114,-0.0161352,57
rnd_20_1_6,20,20,15,9,0.358038673960114,0.35803999297967,1.31901955613412e-06,7.62e-05,0.0167533,-0.0166771,49
rnd_20_1_7,20,20,15,10,0.281822021868864,0.281822407472792,3.85603928065859e-07,7.62e-05,0.0091775,-0.0091013,26
rnd_20_1_8,20,20,15,11,0.216817273742712,0.216820132752111,2.85900939894779e-06,7.62e-05,0.067354,-0.0672778,175
rnd_20_1_9,20,20,15,13,0.0928605129377128,0.0928631209062146,2.60796850175271e-06,7.62e-05,0.095603,-0.0955268,196
rnd_20_2_1,20,20,15,2,0.810646784337452,0.810658127084288,1.13427468358962e-05,9.82e-05,0.0170976,-0.0169994,73
rnd_20_2_10,20,20,15,14,0.00937068533082178,0.00937069212098452,6.79016273416599e-09,9.82e-05,0.0128363,-0.0127381,19
rnd_20_2_2,20,20,15,3,0.70976856512883,0.709770228694097,1.66356526676292e-06,9.82e-05,0.008555,-0.0084568,26
rnd_20_2_3,20,20,15,5,0.535027772310515,0.535028881614565,1.10930405039511e-06,9.82e-05,0.0083174,-0.0082192,27
rnd_20_2_4,20,20,15,6,0.465354178708739,0.465355256691242,1.07798250303937e-06,9.82e-05,0.0149175,-0.0148193,30
rnd_20_2_5,20,20,15,7,0.403702679146921,0.403709162524109,6.48337718767156e-06,9.82e-05,0.0273518,-0.0272536,59
rnd_20_2_6,20,20,15,9,0.254221221919949,0.254222536768733,1.3148487842396e-06,9.82e-05,0.0296567,-0.0295585,54
rnd_20_2_7,20,20,15,10,0.154743316447879,0.154743410037434,9.3589555050233e-08,9.82e-05,0.0098913,-0.0097931,23
rnd_20_2_8,20,20,15,11,0.0691659505498387,0.0691659527474661,2.19762738562501e-09,9.82e-05,0.0041061,-0.0040079,10
rnd_20_2_9,20,20,15,13,0.0170692968167356,0.0170692987077474,1.89101185057994e-09,9.82e-05,0.0046283,-0.0045301,10
rnd_20_3_1,20,20,15,2,0.862432642849741,0.862453891437031,2.12485872903567e-05,0.0001028,0.0136648,-0.013562,73
rnd_20_3_10,20,20,15,14,0.0528771685862837,0.0528771942675315,2.5681247753373e-08,0.0001028,0.0078544,-0.0077516,16
rnd_20_3_2,20,20,15,3,0.788889919012804,0.78892965603542,3.97370226158378e-05,0.0001028,0.0602698,-0.060167,272
rnd_20_3_3,20,20,15,5,0.62298610878034,0.622989247586078,3.1388057386561e-06,0.0001028,0.0157101,-0.0156073,60
rnd_20_3_4,20,20,15,6,0.538802685912323,0.538806408886123,3.72297380069053e-06,0.0001028,0.0217333,-0.0216305,78
rnd_20_3_5,20,20,15,7,0.451328137835318,0.451328462928107,3.25092788577841e-07,0.0001028,0.0082405,-0.0081377,25
rnd_20_3_6,20,20,15,9,0.351446957532254,0.351450657641369,3.70010911471264e-06,0.0001028,0.0127139,-0.0126111,36
rnd_20_3_7,20,20,15,10,0.300333806965687,0.300336031146075,2.22418038758887e-06,0.0001028,0.0287135,-0.0286107,68
rnd_20_3_8,20,20,15,11,0.245900954535361,0.245904908352596,3.95381723483634e-06,0.0001028,0.0546079,-0.0545051,120
rnd_20_3_9,20,20,15,13,0.0968480164227771,0.0968480263225345,9.89975736109816e-09,0.0001028,0.007565,-0.0074622,16
rnd_21_1_1,40,40,30,2,0.906124914504847,0.906127713896973,2.79939212577407e-06,0.0003878,0.0175152,-0.0171274,49
rnd_21_1_10,40,40,30,29,0.00267411658395448,0.00267411659115818,7.20369423834466e-12,0.0003878,0.0126661,-0.0122783,6
rnd_21_1_2,40,40,30,5,0.7813024652562,0.781307938470902,5.4732147024561e-06,0.0003878,0.0334818,-0.033094,77
rnd_21_1_3,40,40,30,8,0.660547445386423,0.660567671776849,2.02263904257594e-05,0.0003878,0.0689381,-0.0685503,78
rnd_21_1_4,40,40,30,11,0.539963344829406,0.539969125286699,5.78045729338061e-06,0.0003878,0.0571292,-0.0567414,95
rnd_21_1_5,40,40,30,14,0.427236822055663,0.427239093487309,2.27143164616139e-06,0.0003878,0.0329173,-0.0325295,51
rnd_21_1_6,40,40,30,17,0.321166139064399,0.32116698610856,8.47044160756649e-07,0.0003878,0.0239177,-0.0235299,32
rnd_21_1_7,40,40,30,20,0.233761622190264,0.233762737031004,1.11484074030721e-06,0.0003878,0.0324182,-0.0320304,39
rnd_21_1_8,40,40,30,23,0.1678301905235,0.167833049991042,2.85946754255417e-06,0.0003878,0.1206038,-0.120216,131
rnd_21_1_9,40,40,30,26,0.0959485064820832,0.0959492528335048,7.46351421623825e-07,0.0003878,0.1259641,-0.1255763,106
rnd_21_2_1,40,40,30,2,0.866099046303308,0.866103766457576,4.72015426788985e-06,0.0003783,0.029278,-0.0288997,82
rnd_21_2_10,40,40,30,29,0.00181164788660657,0.00181164790354409,1.69375164935093e-11,0.0003783,0.0283624,-0.0279841,13
rnd_21_2_2,40,40,30,5,0.699827626093554,0.699830529895491,2.90380193679329e-06,0.0003783,0.0245412,-0.0241629,48
rnd_21_2_3,40,40,30,8,0.56395060564504,0.563991637853783,4.10322087432968e-05,0.0003783,0.149049,-0.1486707,256
rnd_21_2_4,40,40,30,11,0.409748883450994,0.409750758959793,1.87550879887644e-06,0.0003783,0.0522896,-0.0519113,61
rnd_21_2_5,40,40,30,14,0.279644471442621,0.279647055591947,2.58414932641227e-06,0.0003783,0.0639627,-0.0635844,97
rnd_21_2_6,40,40,30,17,0.175564320054784,0.17556719233027,2.87227548587121e-06,0.0003783,0.2054148,-0.2050365,277
rnd_21_2_7,40,40,30,20,0.105847591981937,0.105853003174158,5.41119222148556e-06,0.0003783,0.1370486,-0.1366703,138
rnd_21_2_8,40,40,30,23,0.0665376646362979,0.0665378430978837,1.78461585800815e-07,0.0003783,0.0324655,-0.0320872,34
rnd_21_2_9,40,40,30,26,0.0338444226755034,0.0338444754855162,5.2810012737825e-08,0.0003783,0.0280604,-0.0276821,28
rnd_21_3_1,40,40,30,2,0.927328532929083,0.927332290323347,3.75739426439203e-06,0.0003969,0.0169351,-0.0165382,45
rnd_21_3_10,40,40,30,29,0.0120670439739188,0.0120670646644356,2.06905168016053e-08,0.0003969,0.0594829,-0.059086,36
rnd_21_3_2,40,40,30,5,0.827916199698107,0.827943441757287,2.72420591805878e-05,0.0003969,0.0625187,-0.0621218,142
rnd_21_3_3,40,40,30,8,0.724002830877625,0.724050660700854,4.78298232299279e-05,0.0003969,0.1597321,-0.1593352,318
rnd_21_3_4,40,40,30,11,0.608514230368335,0.608519808815208,5.57844687310016e-06,0.0003969,0.0471901,-0.0467932,78
rnd_21_3_5,40,40,30,14,0.485979394795955,0.486029018136055,4.96233401000579e-05,0.0003969,0.2963843,-0.2959874,416
rnd_21_3_6,40,40,30,17,0.361505326302287,0.361506071941973,7.45639686494659e-07,0.0003969,0.025843,-0.0254461,34
rnd_21_3_7,40,40,30,20,0.266620672128022,0.266621788654965,1.11652694217979e-06,0.0003969,0.0550025,-0.0546056,66
rnd_21_3_8,40,40,30,23,0.180210480164858,0.180211121070888,6.40906029303334e-07,0.0003969,0.0509497,-0.0505528,54
rnd_21_3_9,40,40,30,26,0.0995628744397112,0.0995633518006214,4.77360910189351e-07,0.0003969,0.082706,-0.0823091,64
rnd_22_1_1,80,80,60,2,0.94151786884532,0.941528909150593,1.10403052732133e-05,0.0011713,0.1220975,-0.1209262,130
rnd_22_1_10,80,80,60,59,0.00183147595291402,0.0018314788863921,2.93347808110606e-09,0.0011713,0.0680497,-0.0668784,18
rnd_22_1_2,80,80,60,8,0.78461508638366,0.784712084356279,9.69979726190839e-05,0.0011713,0.2815658,-0.2803945,276
rnd_22_1_3,80,80,60,15,0.612435780660668,0.612450097128158,1.43164674897278e-05,0.0011713,0.24364,-0.2424687,161
rnd_22_1_4,80,80,60,21,0.470458697970784,0.470462579130372,3.88115958765978e-06,0.0011713,0.2562466,-0.2550753,147
rnd_22_1_5,80,80,60,27,0.352584391710868,0.352586425369896,2.03365902845531e-06,0.0011713,0.1694641,-0.1682928,78
rnd_22_1_6,80,80,60,34,0.252265204642355,0.252268758715297,3.55407294211352e-06,0.0011713,0.2462474,-0.2450761,99
rnd_22_1_7,80,80,60,40,0.176891579048714,0.176913149029565,2.15699808516767e-05,0.0011713,0.1920978,-0.1909265,66
rnd_22_1_8,80,80,60,46,0.106797388793032,0.106799502837017,2.11404398553494e-06,0.0011713,0.3135857,-0.3124144,97
rnd_22_1_9,80,80,60,53,0.0310277189744566,0.03102774808944,2.91149833929472e-08,0.0011713,0.08475,-0.0835787,24
rnd_22_2_1,80,80,60,2,0.946512616872755,0.946546289325971,3.36724532167265e-05,0.0010775,0.0950605,-0.093983,129
rnd_22_2_10,80,80,60,59,0.00112988698982765,0.00112988702678914,3.69614944119995e-11,0.0010775,0.0327464,-0.0316689,8
rnd_22_2_2,80,80,60,8,0.786021302435223,0.786027339220993,6.03678576982514e-06,0.0010775,0.1000457,-0.0989682,77
rnd_22_2_3,80,80,60,15,0.626318816608755,0.626354461435617,3.56448268618026e-05,0.0010775,0.7235538,-0.7224763,429
rnd_22_2_4,80,80,60,21,0.493111403446301,0.493115252202898,3.84875659714679e-06,0.0010775,0.0741862,-0.0731087,34
rnd_22_2_5,80,80,60,27,0.384316810262136,0.384319240202384,2.4299402481831e-06,0.0010775,0.1696295,-0.168552,57
rnd_22_2_6,80,80,60,34,0.26492526082003,0.26493474729313,9.48647309911843e-06,0.0010775,0.4384007,-0.4373232,142
rnd_22_2_7,80,80,60,40,0.168049277111692,0.168050402609588,1.12549789574312e-06,0.0010775,0.2184765,-0.217399,53
rnd_22_2_8,80,80,60,46,0.0842950682566078,0.0842951741433862,1.05886778373199e-07,0.0010775,0.1200867,-0.1190092,37
rnd_22_2_9,80,80,60,53,0.0310449714977752,0.0310830499920508,3.80784942755584e-05,0.0010775,0.1353634,-0.1342859,38
rnd_22_3_1,80,80,60,2,0.945572948018583,0.945604344710453,3.13966918701336e-05,0.0011427,0.1164259,-0.1152832,148
rnd_22_3_10,80,80,60,59,0.00104101533303613,0.00104101539314964,6.01135105235406e-11,0.0011427,0.0501191,-0.0489764,13
rnd_22_3_2,80,80,60,8,0.785182244623906,0.785211902445674,2.96578217680032e-05,0.0011427,0.2564733,-0.2553306,228
rnd_22_3_3,80,80,60,15,0.613061692400572,0.613070301030727,8.60863015583746e-06,0.0011427,0.1737052,-0.1725625,116
rnd_22_3_4,80,80,60,21,0.483934465959816,0.483936051462455,1.58550263890112e-06,0.0011427,0.082628,-0.0814853,49
rnd_22_3_5,80,80,60,27,0.374870221399063,0.374871044743751,8.23344687261862e-07,0.0011427,0.0881468,-0.0870041,41
rnd_22_3_6,80,80,60,34,0.279281275095293,0.279297675131682,1.64000363891414e-05,0.0011427,0.4672557,-0.466113,181
rnd_22_3_7,80,80,60,40,0.189432424435559,0.189447106181266,1.46817457076232e-05,0.0011427,0.6754591,-0.6743164,235
rnd_22_3_8,80,80,60,46,0.111924766983232,0.111924998954329,2.31971096553707e-07,0.0011427,0.1341616,-0.1330189,43
rnd_22_3_9,80,80,60,53,0.0445475057602596,0.0445478140012992,3.08241039526091e-07,0.0011427,0.239458,-0.2383153,63
rnd_23_1_1,160,160,120,2,0.967727312224694,0.967743108732541,1.57965078473321e-05,0.0029414,0.220717,-0.2177756,66
rnd_23_1_10,160,160,120,119,0.000959249410188334,0.000959256268602152,6.85841381820387e-09,0.0029414,1.4102681,-1.4073267,63
rnd_23_1_2,160,160,120,15,0.783182994648461,0.783252210161025,6.92155125637806e-05,0.0029414,0.8306828,-0.8277414,185
rnd_23_1_3,160,160,120,28,0.639490995480958,0.639515433282474,2.44378015157309e-05,0.0029414,0.9568586,-0.9539172,139
rnd_23_1_4,160,160,120,41,0.515512137750023,0.515567123187055,5.49854370317515e-05,0.0029414,2.7102842,-2.7073428,286
rnd_23_1_5,160,160,120,54,0.400410068443787,0.400427592408188,1.75239644005232e-05,0.0029414,1.6672964,-1.664355,135
rnd_23_1_6,160,160,120,67,0.29381922227373,0.293823256256029,4.03398229931184e-06,0.0029414,1.1115537,-1.1086123,80
rnd_23_1_7,160,160,120,80,0.199939543893981,0.199948633004301,9.08911031946569e-06,0.0029414,4.0793931,-4.0764517,246
rnd_23_1_8,160,160,120,93,0.117140189978356,0.117140961692763,7.71714406475055e-07,0.0029414,0.9200509,-0.9171095,50
rnd_23_1_9,160,160,120,106,0.0483454343514422,0.0483484029556631,2.96860422082518e-06,0.0029414,3.3730624,-3.370121,154
rnd_23_2_1,160,160,120,2,0.976825144944477,0.976856721965583,3.15770211055666e-05,0.0028926,0.5572712,-0.5543786,197
rnd_23_2_10,160,160,120,119,0.00159815644295199,0.00159816506471108,8.6217590968083e-09,0.0028926,1.3036888,-1.3007962,59
rnd_23_2_2,160,160,120,15,0.828056424324017,0.828081161522859,2.47371988416623e-05,0.0028926,0.7059353,-0.7030427,148
rnd_23_2_3,160,160,120,28,0.686433003005884,0.686472892025738,3.9889019853967e-05,0.0028926,1.4583777,-1.4554851,218
rnd_23_2_4,160,160,120,41,0.547372427128625,0.547382287058177,9.85992955215842e-06,0.0028926,0.9525459,-0.9496533,105
rnd_23_2_5,160,160,120,54,0.413386326386186,0.413414198683024,2.7872296837983e-05,0.0028926,1.463154,-1.4602614,129
rnd_23_2_6,160,160,120,67,0.297619386320122,0.297633843351493,1.44570313707071e-05,0.0028926,2.8786324,-2.8757398,211
rnd_23_2_7,160,160,120,80,0.19404225259048,0.194045772419116,3.51982863644462e-06,0.0028926,1.1409727,-1.1380801,69
rnd_23_2_8,160,160,120,93,0.115161963262546,0.115174603271742,1.26400091959022e-05,0.0028926,3.061712,-3.0588194,150
rnd_23_2_9,160,160,120,106,0.0371534908429941,0.0371542991117236,8.08268729585171e-07,0.0028926,1.030728,-1.0278354,45
rnd_23_3_1,160,160,120,2,0.974684793300066,0.974708824241119,2.4030941052966e-05,0.0040949,0.2285287,-0.2244338,90
rnd_23_3_10,160,160,120,119,0.00145193602996297,0.00145195482432663,1.8794363666275e-08,0.0040949,2.6683745,-2.6642796,125
rnd_23_3_2,160,160,120,15,0.81217178949892,0.812181389885533,9.60038661257379e-06,0.0040949,0.4247369,-0.420642,97
rnd_23_3_3,160,160,120,28,0.663077197930869,0.663114499865698,3.73019348287595e-05,0.0040949,0.9805224,-0.9764275,148
rnd_23_3_4,160,160,120,41,0.528396255222154,0.528436925432828,4.06702106741097e-05,0.0040949,1.9608475,-1.9567526,224
rnd_23_3_5,160,160,120,54,0.407688784720112,0.407697079690817,8.2949707052582e-06,0.0040949,1.4138272,-1.4097323,116
rnd_23_3_6,160,160,120,67,0.302546712073795,0.302582401088717,3.56890149217359e-05,0.0040949,2.4316603,-2.4275654,166
rnd_23_3_7,160,160,120,80,0.200852188324312,0.200855646789194,3.4584648822833e-06,0.0040949,0.9761301,-0.9720352,59
rnd_23_3_8,160,160,120,93,0.114867963602264,0.114873847646787,5.88404452225855e-06,0.0040949,3.4686849,-3.46459,170
rnd_23_3_9,160,160,120,106,0.0490323688442494,0.0490345296777779,2.16083352851809e-06,0.0040949,4.6304414,-4.6263465,205
rnd_24_1_1,320,320,240,2,0.988037823143394,0.98814273984177,0.000104916698376423,0.0122798,0.7176695,-0.7053897,108
rnd_24_1_10,320,320,240,239,0.000420829228276274,0.00042082926832281,4.00465355863446e-11,0.0122798,1.2034561,-1.1911763,10
rnd_24_1_2,320,320,240,28,0.831328508116568,0.831390227856962,6.17197403941505e-05,0.0122798,3.5116867,-3.4994069,178
rnd_24_1_3,320,320,240,55,0.667670495725745,0.667694731470692,2.42357449474762e-05,0.0122798,3.5812952,-3.5690154,101
rnd_24_1_4,320,320,240,81,0.517700528055501,0.517716661824035,1.61337685338214e-05,0.0122798,7.8628592,-7.8505794,155
rnd_24_1_5,320,320,240,107,0.382785914624344,0.382803255958402,1.73413340584516e-05,0.0122798,8.6635612,-8.6512814,129
rnd_24_1_6,320,320,240,134,0.267012807901538,0.267039928195918,2.71202943793458e-05,0.0122798,16.5420029,-16.5297231,203
